0.000942, 7.73309e-05
0.000943, 7.65576e-05
0.000944, 7.57921e-05
0.000945, 7.50341e-05
0.000946, 7.42838e-05
0.000947, 7.3541e-05
0.000948, 7.28055e-05
0.000949, 7.20775e-05
0.00095, 7.13567e-05
0.000951, 7.06432e-05
0.000952, 6.99367e-05
0.000953, 6.92374e-05
0.000954, 6.8545e-05
0.000955, 6.78595e-05
0.000956, 6.71809e-05
0.000957, 6.65091e-05
0.000958, 6.5844e-05
0.000959, 6.51856e-05
0.00096, 6.45337e-05
0.000961, 6.38884e-05
0.000962, 6.32495e-05
0.000963, 6.2617e-05
0.000964, 6.19909e-05
0.000965, 6.13709e-05
0.000966, 6.07572e-05
0.000967, 6.01497e-05
0.000968, 5.95482e-05
0.000969, 5.89527e-05
0.00097, 5.83632e-05
0.000971, 5.77795e-05
0.000972, 5.72017e-05
0.000973, 5.66297e-05
0.000974, 5.60634e-05
0.000975, 5.55028e-05
0.000976, 5.49478e-05
0.000977, 5.43983e-05
0.000978, 5.38543e-05
0.000979, 5.33157e-05
0.00098, 5.27826e-05
0.000981, 5.22548e-05
0.000982, 5.17322e-05
0.000983, 5.12149e-05
0.000984, 5.07027e-05
0.000985, 5.01957e-05
0.000986, 4.96938e-05
0.000987, 4.91968e-05
0.000988, 4.87049e-05
0.000989, 4.82178e-05
0.00099, 4.77356e-05
0.000991, 4.72583e-05
0.000992, 4.67857e-05
0.000993, 4.63178e-05
0.000994, 4.58547e-05
0.000995, 4.53961e-05
0.000996, 4.49421e-05
0.000997, 4.44927e-05
0.000998, 4.40478e-05
0.000999, 4.36073e-05
0.001, 4.31712e-05
